Unnamed: 0,operation,property_type_apartment,property_type_house,property_type_store,price,currency_ARS,currency_MXN,currency_USD,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses
4056,sell,True,False,False,1217688.0,False,True,False,1206958.56,64170.91,424.9886482103556,90.0,1784.8873124713452,13529.86667,4.566949706074461,2.7085346215781,2000.5714285714287
4057,sell,True,False,False,824000.0,False,True,False,838937.9,44604.19,49.0,49.0,910.2895918,16816.32653,4.566949706074461,1.0,2000.5714285714287
4058,sell,True,False,False,1800000.0,False,True,False,1784139.7,94858.16,424.9886482103556,64.0,1784.8873124713452,28125.0,4.566949706074461,2.7085346215781,2000.5714285714287
4059,sell,True,False,False,16250000.0,False,True,False,16106816.77,856358.39,0.0,165.0,1784.8873124713452,98484.84848,4.566949706074461,2.7085346215781,2000.5714285714287
4060,sell,False,True,False,5110000.0,False,True,False,5064974.25,269291.77,424.9886482103556,100.0,1784.8873124713452,51100.0,4.566949706074461,2.7085346215781,2000.5714285714287
4061,sell,False,True,False,6800000.0,False,True,False,6738485.18,358268.08,424.9886482103556,229.0,1784.8873124713452,29694.32314,4.566949706074461,2.7085346215781,2000.5714285714287
4062,sell,True,False,False,966781.0,False,True,False,958035.21,50936.29,424.9886482103556,60.0,1784.8873124713452,16113.01667,4.566949706074461,2.7085346215781,2000.5714285714287
4063,sell,False,True,False,2350000.0,False,False,True,44199975.0,2350000.0,470.0,0.0,5000.0,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4064,sell,True,False,False,2350000.0,False,True,False,2328741.13,123813.23,424.9886482103556,145.0,1784.8873124713452,16206.89655,4.566949706074461,2.7085346215781,2000.5714285714287
4065,sell,True,False,False,1060000.0,False,True,False,1050410.9,55847.67,424.9886482103556,65.0,1784.8873124713452,16307.69231,4.566949706074461,2.7085346215781,2000.5714285714287
4066,sell,True,False,False,3600000.0,False,True,False,3568279.4,189716.32,5000.0,0.0,37.943264,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4067,sell,True,False,False,1121000.0,False,True,False,1110858.97,59061.54,424.9886482103556,72.0,1784.8873124713452,15569.44444,4.566949706074461,2.7085346215781,2000.5714285714287
4068,sell,True,False,False,1222592.0,False,False,True,22995121.63,1222592.0,579.0,153.0,2111.557858,7990.797386,4.566949706074461,2.7085346215781,2000.5714285714287
4069,sell,True,False,False,2150000.0,False,True,False,2130550.51,113275.94,424.9886482103556,53.0,1784.8873124713452,40566.03774,4.566949706074461,2.7085346215781,2000.5714285714287
4070,sell,True,False,False,370000.0,False,True,False,366739.79,19498.62,424.9886482103556,60.0,1784.8873124713452,6166.666667,4.566949706074461,2.7085346215781,2000.5714285714287
4071,sell,False,True,False,1382165.0,False,True,False,1369661.48,72821.41,424.9886482103556,200.0,1784.8873124713452,6910.825,4.566949706074461,2.7085346215781,2000.5714285714287
4072,sell,False,False,True,380000.0,False,False,True,7147230.0,380000.0,116.0,74.0,3275.862069,5135.135135,4.566949706074461,2.7085346215781,2000.5714285714287
4073,sell,True,False,False,590000.0,False,True,False,584801.21,31092.39,62.0,62.0,501.4901613,9516.129032,4.566949706074461,2.7085346215781,2000.5714285714287
4074,sell,False,True,False,952106.0,False,True,False,943492.85,50163.11,424.9886482103556,94.0,1784.8873124713452,10128.78723,4.566949706074461,2.7085346215781,2000.5714285714287
4075,sell,True,False,False,897866.0,False,True,False,889743.61,47305.4,424.9886482103556,65.0,1784.8873124713452,13813.32308,4.566949706074461,2.7085346215781,2000.5714285714287
4076,sell,True,False,False,4300000.0,False,True,False,4261101.03,226551.88,108.0,108.0,2097.702593,39814.81481,4.566949706074461,2.7085346215781,2000.5714285714287
4077,sell,True,False,False,1450000.0,False,True,False,1436882.88,76395.4,424.9886482103556,64.0,1784.8873124713452,22656.25,4.566949706074461,2.7085346215781,2000.5714285714287
4078,sell,True,False,False,3502323.0,False,True,False,3470639.96,184525.08,424.9886482103556,100.0,1784.8873124713452,35023.23,4.566949706074461,2.7085346215781,2000.5714285714287
4079,sell,True,False,False,3160000.0,False,True,False,3131413.62,166489.28,424.9886482103556,84.0,1784.8873124713452,37619.04762,4.566949706074461,2.7085346215781,2000.5714285714287
4080,sell,True,False,False,830000.0,False,False,True,15611055.0,830000.0,0.0,250.0,1784.8873124713452,3320.0,4.566949706074461,2.7085346215781,2000.5714285714287
4081,sell,True,False,False,850000.0,False,True,False,842310.64,44783.51,424.9886482103556,75.0,1784.8873124713452,11333.33333,4.566949706074461,2.7085346215781,2000.5714285714287
4082,sell,True,False,False,1380000.0,False,True,False,1367516.0,72707.34,424.9886482103556,42.0,1784.8873124713452,32857.14286,4.566949706074461,2.7085346215781,2000.5714285714287
4083,sell,False,True,False,8000000.0,False,True,False,7929509.74,421591.82,430.0,513.0,980.446093,15594.54191,4.566949706074461,2.7085346215781,2000.5714285714287
4084,sell,True,False,False,9000000.0,False,True,False,8920698.51,474290.8,300.0,300.0,1580.969333,30000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4085,sell,True,False,False,759740.0,False,True,False,752867.01,40028.02,424.9886482103556,70.0,1784.8873124713452,10853.42857,4.566949706074461,2.7085346215781,2000.5714285714287
4086,sell,True,False,False,1900000.0,False,True,False,1882811.91,100104.31,424.9886482103556,76.0,1784.8873124713452,25000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4087,sell,True,False,False,2526620.0,False,True,False,2503763.44,133118.72,424.9886482103556,76.0,1784.8873124713452,33245.0,4.566949706074461,2.7085346215781,2000.5714285714287
4088,sell,True,False,False,1410000.0,False,True,False,1397244.71,74287.94,424.9886482103556,90.0,1784.8873124713452,15666.66667,4.566949706074461,2.7085346215781,2000.5714285714287
4089,sell,False,True,False,11995000.0,False,True,False,11886489.93,631974.37,424.9886482103556,672.0,1784.8873124713452,17849.70238,4.566949706074461,2.7085346215781,2000.5714285714287
4090,sell,False,True,False,4137334.0,False,True,False,4099906.54,217981.58,424.9886482103556,200.0,1784.8873124713452,20686.67,4.566949706074461,2.7085346215781,2000.5714285714287
4091,sell,True,False,False,649000.0,False,True,False,643128.82,34193.52,424.9886482103556,47.0,1784.8873124713452,13808.51064,4.566949706074461,2.7085346215781,2000.5714285714287
4092,sell,True,False,False,838193.0,False,True,False,830610.44,44161.44,424.9886482103556,51.0,1784.8873124713452,16435.15686,4.566949706074461,2.7085346215781,2000.5714285714287
4093,sell,True,False,False,817930.0,False,True,False,810530.67,43093.85,424.9886482103556,49.0,1784.8873124713452,16692.44898,4.566949706074461,2.7085346215781,2000.5714285714287
4094,sell,True,False,False,2846000.0,False,True,False,2820254.26,149945.73,424.9886482103556,3575.0224623002478,1784.8873124713452,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
4095,sell,True,False,False,815000.0,False,True,False,807818.68,42949.66,71.0,71.0,604.9247887,11478.87324,4.566949706074461,2.7085346215781,2000.5714285714287
4096,sell,True,False,False,799000.0,False,True,False,791772.02,42096.5,424.9886482103556,46.0,1784.8873124713452,17369.56522,4.566949706074461,2.7085346215781,2000.5714285714287
4097,sell,False,True,False,6850000.0,False,True,False,6789642.79,360988.0,424.9886482103556,350.0,1784.8873124713452,19571.42857,4.566949706074461,2.7085346215781,2000.5714285714287
4098,sell,False,True,False,3309456.2489338317,False,False,False,5464333.77402506,290524.6977942405,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4099,sell,False,True,False,741000.0,False,True,False,734296.62,39040.68,424.9886482103556,96.0,1784.8873124713452,7718.75,4.566949706074461,2.7085346215781,2000.5714285714287
4100,sell,True,False,False,610823.0,False,True,False,605297.21,32182.11,424.9886482103556,80.0,1784.8873124713452,7635.2875,4.566949706074461,2.7085346215781,2000.5714285714287
4101,sell,True,False,False,1040667.0,False,True,False,1031252.75,54829.08,424.9886482103556,65.0,1784.8873124713452,16010.26154,4.566949706074461,2.7085346215781,2000.5714285714287
4102,sell,True,False,False,559000.0,False,True,False,553943.05,29451.74,424.9886482103556,43.0,1784.8873124713452,13000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4103,sell,True,False,False,1224000.0,False,True,False,1212927.25,64488.25,424.9886482103556,90.0,1784.8873124713452,13600.0,4.566949706074461,2.7085346215781,2000.5714285714287
4104,sell,True,False,False,1032080.0,False,True,False,1022743.4,54376.66,424.9886482103556,69.0,1784.8873124713452,14957.68116,4.566949706074461,2.7085346215781,2000.5714285714287
4105,sell,True,False,False,19750000.0,False,True,False,19571336.08,1040558.05,424.9886482103556,207.0,1784.8873124713452,95410.62802,4.566949706074461,2.7085346215781,2000.5714285714287
4106,sell,False,True,False,4080800.0,False,True,False,4043883.92,215003.0,424.9886482103556,428.0,1784.8873124713452,9534.579439,4.566949706074461,2.7085346215781,2000.5714285714287
4107,sell,True,False,False,185900.0,False,False,True,3496500.15,185900.0,424.9886482103556,76.0,1784.8873124713452,2446.052632,4.566949706074461,2.7085346215781,2000.5714285714287
4108,sell,True,False,False,2440667.0,False,True,False,2418588.02,128590.16,424.9886482103556,80.0,1784.8873124713452,30508.3375,4.566949706074461,2.7085346215781,2000.5714285714287
4109,sell,True,False,False,2138000.0,False,True,False,2119161.4,112670.41,424.9886482103556,340.0,1784.8873124713452,6288.235294,4.566949706074461,2.7085346215781,2000.5714285714287
4110,sell,True,False,False,9000000.0,False,True,False,8918583.49,474178.35,0.0,280.0,1784.8873124713452,32142.85714,4.566949706074461,2.7085346215781,2000.5714285714287
4111,sell,True,False,False,685000.0,False,True,False,678964.27,36098.8,424.9886482103556,56.0,1784.8873124713452,12232.14286,4.566949706074461,2.7085346215781,2000.5714285714287
4112,sell,True,False,False,740000.0,False,True,False,733305.6,38987.99,424.9886482103556,50.0,1784.8873124713452,14800.0,4.566949706074461,2.7085346215781,2000.5714285714287
4113,sell,True,False,False,790000.0,False,True,False,782853.4,41622.32,424.9886482103556,3575.0224623002478,1784.8873124713452,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
4114,sell,False,True,False,550000.0,False,False,True,10344675.0,550000.0,304.0,588.0,1809.210526,935.3741497,3.0,2.7085346215781,2000.5714285714287
4115,sell,False,True,False,3309456.2489338317,False,False,False,5464333.77402506,290524.6977942405,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4116,sell,True,False,False,670000.0,False,True,False,664096.34,35308.31,22.0,49.0,1604.923182,13673.46939,4.566949706074461,2.7085346215781,2000.5714285714287
4117,sell,True,False,False,4995400.0,False,True,False,4950210.24,263190.06,0.0,107.0,1784.8873124713452,46685.98131,4.566949706074461,2.7085346215781,2000.5714285714287
4118,sell,True,False,False,238000.0,False,False,True,4476423.0,238000.0,0.0,175.0,1784.8873124713452,1360.0,4.566949706074461,2.7085346215781,2000.5714285714287
4119,sell,True,False,False,17500000.0,False,True,False,17345802.64,922232.11,158.0,158.0,5836.912089,110759.4937,4.566949706074461,2.7085346215781,2000.5714285714287
4120,sell,True,False,False,17500000.0,False,True,False,17345802.64,922232.11,290.0,290.0,3180.110724,60344.82759,4.566949706074461,2.7085346215781,2000.5714285714287
4121,sell,True,False,False,2685000.0,False,True,False,2660710.59,141463.2,67.0,67.0,2111.391045,40074.62687,4.566949706074461,2.0,2000.5714285714287
4122,sell,True,False,False,2396000.0,False,True,False,2374325.04,126236.81,424.9886482103556,97.0,1784.8873124713452,24701.03093,4.566949706074461,2.7085346215781,2000.5714285714287
4123,sell,False,True,False,15990000.0,False,True,False,15849107.78,842656.66,1363.0,300.0,618.2367278,53300.0,1.0,2.7085346215781,2000.5714285714287
4124,sell,True,False,False,2400000.0,False,True,False,2378288.93,126447.56,424.9886482103556,66.0,1784.8873124713452,36363.63636,4.566949706074461,2.7085346215781,2000.5714285714287
4125,sell,True,False,False,11500000.0,False,True,False,11395967.83,605894.56,244.0,244.0,2483.174426,47131.14754,4.566949706074461,2.7085346215781,2000.5714285714287
4126,sell,True,False,False,4925597.0,False,True,False,4882196.07,259573.92,91.0,91.0,2852.460659,54127.43956,4.566949706074461,2.7085346215781,2000.5714285714287
4127,sell,True,False,False,743000.0,False,True,False,736278.48,39146.05,424.9886482103556,65.0,1784.8873124713452,11430.76923,4.566949706074461,2.7085346215781,2000.5714285714287
4128,sell,True,False,False,3000000.0,False,True,False,2972861.16,158059.45,424.9886482103556,60.0,1784.8873124713452,50000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4129,sell,True,False,False,661000.0,False,True,False,655020.3,34825.76,424.9886482103556,55.0,1784.8873124713452,12018.18182,4.566949706074461,2.7085346215781,2000.5714285714287
4130,sell,False,True,False,2250000.0,False,True,False,2230174.62,118572.7,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4131,sell,True,False,False,1060000.0,False,True,False,1050410.9,55847.67,424.9886482103556,50.0,1784.8873124713452,21200.0,4.566949706074461,2.7085346215781,2000.5714285714287
4132,sell,True,False,False,757000.0,False,True,False,750151.81,39883.66,424.9886482103556,286.0,1784.8873124713452,2646.853147,4.566949706074461,2.7085346215781,2000.5714285714287
4133,sell,False,True,False,2600000.0,False,True,False,2577090.63,137017.34,194.0,289.0,706.2749485,8996.539792,3.0,2.7085346215781,2000.5714285714287
4134,sell,True,False,False,10595219.0,False,True,False,10787295.05,573532.98,198.0,3575.0224623002478,2896.631212,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4135,sell,True,False,False,4358600.0,False,True,False,4319170.77,229639.3,424.9886482103556,100.0,1784.8873124713452,43586.0,4.566949706074461,2.7085346215781,2000.5714285714287
4136,sell,True,False,False,800200.0,False,False,True,15050561.7,800200.0,0.0,170.0,1784.8873124713452,4707.058824,4.566949706074461,2.7085346215781,2000.5714285714287
4137,sell,True,False,False,750000.0,False,True,False,743215.24,39514.86,424.9886482103556,56.0,1784.8873124713452,13392.85714,4.566949706074461,2.7085346215781,2000.5714285714287
4138,sell,False,True,False,1620000.0,False,True,False,1605344.97,85352.1,424.9886482103556,150.0,1784.8873124713452,10800.0,4.566949706074461,2.7085346215781,2000.5714285714287
4139,sell,True,False,False,6547050.0,False,True,False,6487823.55,344941.04,424.9886482103556,145.0,1784.8873124713452,45152.06897,4.566949706074461,2.7085346215781,2000.5714285714287
4140,sell,True,False,False,1217688.0,False,True,False,1206672.29,64155.69,424.9886482103556,80.0,1784.8873124713452,15221.1,4.566949706074461,2.7085346215781,2000.5714285714287
4141,sell,True,False,False,3901700.0,False,True,False,3866404.09,205566.85,424.9886482103556,76.0,1784.8873124713452,51338.15789,4.566949706074461,2.7085346215781,2000.5714285714287
4142,sell,True,False,False,759740.0,False,True,False,752867.01,40028.02,424.9886482103556,65.0,1784.8873124713452,11688.30769,4.566949706074461,2.7085346215781,2000.5714285714287
4143,sell,False,True,False,1000000.0,False,False,True,18808500.0,1000000.0,300.0,3575.0224623002478,3333.333333,23046.525208172403,4.566949706074461,3.0,2000.5714285714287
4144,sell,False,True,False,10500000.0,False,True,False,10407481.65,553339.27,476.0,860.0,1162.477458,12209.30233,4.566949706074461,2.7085346215781,2000.5714285714287
4145,sell,False,False,True,565000.0,False,False,True,10626802.5,565000.0,0.0,165.0,1784.8873124713452,3424.242424,4.566949706074461,2.7085346215781,2000.5714285714287
4146,sell,True,False,False,1350000.0,False,True,False,1337787.47,71126.75,424.9886482103556,70.0,1784.8873124713452,19285.71429,4.566949706074461,2.7085346215781,2000.5714285714287
4147,sell,True,False,False,953333.0,False,True,False,944708.82,50227.76,424.9886482103556,90.0,1784.8873124713452,10592.58889,4.566949706074461,2.7085346215781,2000.5714285714287
4148,sell,True,False,False,135000.0,False,True,False,133810.44,7114.36,0.0,480.0,1784.8873124713452,281.25,4.566949706074461,2.7085346215781,2000.5714285714287
4149,sell,False,True,False,2550000.0,False,True,False,2527531.18,134382.39,0.0,125.0,1784.8873124713452,20400.0,2.0,2.7085346215781,2000.5714285714287
4150,sell,False,True,False,4000000.0,False,True,False,3963814.82,210745.93,424.9886482103556,200.0,1784.8873124713452,20000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4151,sell,True,False,False,4255000.0,False,True,False,4332136.97,230328.68,109.0,3575.0224623002478,2113.107156,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4152,sell,False,True,False,5215000.0,False,True,False,5169049.2,274825.17,424.9886482103556,320.0,1784.8873124713452,16296.875,4.566949706074461,2.7085346215781,2000.5714285714287
4153,sell,False,True,False,8900000.0,False,True,False,8821579.59,469020.9,143.0,410.0,3279.866434,21707.31707,3.0,2.7085346215781,2000.5714285714287
4154,sell,True,False,False,3019900.0,False,True,False,2992581.12,159107.91,424.9886482103556,78.0,1784.8873124713452,38716.66667,4.566949706074461,2.7085346215781,2000.5714285714287
4155,sell,True,False,False,2440200.0,False,True,False,2418125.14,128565.55,424.9886482103556,3575.0224623002478,1784.8873124713452,23046.525208172403,4.566949706074461,2.0,2000.5714285714287
4156,sell,False,True,False,3110000.0,False,True,False,3082596.91,163893.82,424.9886482103556,160.0,1784.8873124713452,19437.5,4.566949706074461,2.7085346215781,2000.5714285714287
4157,sell,False,True,False,1250000.0,False,True,False,1238692.07,65858.1,424.9886482103556,80.0,1784.8873124713452,15625.0,4.566949706074461,2.7085346215781,2000.5714285714287
4158,sell,True,False,False,1430637.0,False,True,False,1418031.12,75393.1,424.9886482103556,50.0,1784.8873124713452,28612.74,4.566949706074461,2.7085346215781,2000.5714285714287
4159,sell,True,False,False,4600000.0,False,True,False,4558387.05,242357.82,424.9886482103556,150.0,1784.8873124713452,30666.66667,4.566949706074461,2.7085346215781,2000.5714285714287
4160,sell,True,False,False,2800000.0,False,True,False,2775328.27,147557.13,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4161,sell,True,False,False,275000.0,False,False,True,5172337.5,275000.0,186.0,186.0,1478.494624,1478.494624,4.566949706074461,2.7085346215781,2000.5714285714287
4162,sell,True,False,False,750000.0,False,True,False,743215.24,39514.86,424.9886482103556,78.0,1784.8873124713452,9615.384615,4.566949706074461,2.7085346215781,2000.5714285714287
4163,sell,False,True,False,9450000.0,False,True,False,9364512.71,497887.27,0.0,215.0,1784.8873124713452,43953.48837,4.566949706074461,2.7085346215781,2000.5714285714287
4164,sell,True,False,False,2587000.0,False,True,False,2563597.23,136299.93,424.9886482103556,70.0,1784.8873124713452,36957.14286,4.566949706074461,2.7085346215781,2000.5714285714287
4165,sell,True,False,False,11600000.0,False,True,False,11497789.15,611308.14,241.0,247.0,2536.548299,46963.56275,4.566949706074461,2.7085346215781,2000.5714285714287
4166,sell,True,False,False,4380000.0,False,True,False,4340377.16,230766.79,424.9886482103556,130.0,1784.8873124713452,33692.30769,4.566949706074461,2.7085346215781,2000.5714285714287
4167,sell,False,True,False,9500000.0,False,True,False,9414060.32,500521.59,424.9886482103556,216.0,1784.8873124713452,43981.48148,4.566949706074461,2.7085346215781,2000.5714285714287
4168,sell,True,False,False,914430.0,False,True,False,906372.58,48189.52,102.0,102.0,472.4462745,8965.0,4.566949706074461,2.7085346215781,2000.5714285714287
4169,sell,True,False,False,1000000.0,False,False,True,18808500.0,1000000.0,424.9886482103556,555.0,1784.8873124713452,1801.801802,4.566949706074461,2.7085346215781,2000.5714285714287
4170,sell,True,False,False,1480000.0,False,True,False,1466611.4,77975.99,424.9886482103556,70.0,1784.8873124713452,21142.85714,4.566949706074461,2.7085346215781,2000.5714285714287
4171,sell,True,False,False,1706400.0,False,True,False,1690963.33,89904.21,424.9886482103556,47.0,1784.8873124713452,36306.38298,4.566949706074461,2.7085346215781,2000.5714285714287
4172,sell,False,True,False,5900000.0,False,True,False,5846626.92,310850.25,424.9886482103556,450.0,1784.8873124713452,13111.11111,4.566949706074461,2.7085346215781,2000.5714285714287
4173,sell,False,True,False,1680000.0,False,True,False,1665197.0,88534.28,120.0,160.0,737.7856667,10500.0,2.0,2.7085346215781,2000.5714285714287
4174,sell,True,False,False,710667.0,False,True,False,704238.01,37442.54,424.9886482103556,75.0,1784.8873124713452,9475.56,4.566949706074461,2.7085346215781,2000.5714285714287
4175,sell,True,False,False,1350000.0,False,True,False,1337787.47,71126.75,424.9886482103556,70.0,1784.8873124713452,19285.71429,4.566949706074461,2.7085346215781,2000.5714285714287
4176,sell,True,False,False,1120000.0,False,False,True,21065520.0,1120000.0,0.0,361.0,1784.8873124713452,3102.493075,4.566949706074461,2.7085346215781,2000.5714285714287
4177,sell,False,True,False,1980000.0,False,True,False,1962088.23,104319.23,424.9886482103556,10.0,1784.8873124713452,198000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4178,sell,True,False,False,8697250.0,False,True,False,8854918.6,470793.45,197.0,191.0,2389.814467,45535.34031,4.566949706074461,6.0,2000.5714285714287
4179,sell,False,False,True,295000.0,False,False,True,5548507.5,295000.0,1250.0,510.0,236.0,578.4313725,4.566949706074461,2.7085346215781,2000.5714285714287
4180,sell,False,True,False,13000000.0,False,True,False,12885453.38,685086.71,500.0,500.0,1370.17342,26000.0,3.0,2.7085346215781,2000.5714285714287
4181,sell,False,True,False,2050000.0,False,False,True,38557425.0,2050000.0,600.0,600.0,3416.666667,3416.666667,4.566949706074461,2.7085346215781,2000.5714285714287
4182,sell,True,False,False,1200000.0,False,True,False,1189144.46,63223.78,424.9886482103556,50.0,1784.8873124713452,24000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4183,sell,True,False,False,486400.0,False,True,False,482114.14,25632.78,424.9886482103556,50.0,1784.8873124713452,9728.0,4.566949706074461,2.7085346215781,2000.5714285714287
4184,sell,True,False,False,2969000.0,False,True,False,2942839.22,156463.26,424.9886482103556,91.0,1784.8873124713452,32626.37363,4.566949706074461,2.7085346215781,2000.5714285714287
4185,sell,False,True,False,3309456.2489338317,False,False,False,5464333.77402506,290524.6977942405,178.0,104.0,1784.8873124713452,23046.525208172403,2.0,2.7085346215781,2000.5714285714287
4186,sell,True,False,False,1360000.0,False,True,False,1347696.92,71653.61,424.9886482103556,84.0,1784.8873124713452,16190.47619,4.566949706074461,2.7085346215781,2000.5714285714287
4187,sell,True,False,False,2008500.0,False,True,False,1990802.42,105845.89,424.9886482103556,65.0,1784.8873124713452,30900.0,4.566949706074461,2.7085346215781,2000.5714285714287
4188,sell,True,False,False,878000.0,False,True,False,870057.32,46258.73,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4189,sell,False,True,False,1850000.0,False,False,True,34795725.0,1850000.0,424.9886482103556,500.0,1784.8873124713452,3700.0,4.566949706074461,2.7085346215781,2000.5714285714287
4190,sell,True,False,False,649000.0,False,False,True,12206716.5,649000.0,424.9886482103556,353.0,1784.8873124713452,1838.526912,4.566949706074461,2.7085346215781,2000.5714285714287
4191,sell,True,False,False,4280000.0,False,True,False,4241281.95,225498.15,424.9886482103556,74.0,1784.8873124713452,57837.83784,4.566949706074461,2.7085346215781,2000.5714285714287
4192,sell,True,False,False,2750000.0,False,True,False,2725768.82,144922.18,424.9886482103556,75.0,1784.8873124713452,36666.66667,4.566949706074461,2.7085346215781,2000.5714285714287
4193,sell,True,False,False,7000000.0,False,True,False,6938320.98,368892.84,0.0,180.0,1784.8873124713452,38888.88889,4.566949706074461,2.7085346215781,2000.5714285714287
4194,sell,True,False,False,200000.0,False,False,True,3761700.0,200000.0,44.0,44.0,4545.454545,4545.454545,4.566949706074461,2.7085346215781,2000.5714285714287
4195,sell,True,False,False,4416000.0,False,True,False,4376051.62,232663.51,424.9886482103556,87.0,1784.8873124713452,50758.62069,4.566949706074461,2.7085346215781,2000.5714285714287
4196,sell,False,True,False,392000.0,False,False,True,7372932.0,392000.0,500.0,800.0,784.0,490.0,4.566949706074461,4.0,2000.5714285714287
4197,sell,True,False,False,3055700.0,False,True,False,3028775.26,161032.26,424.9886482103556,64.0,1784.8873124713452,47745.3125,4.566949706074461,2.7085346215781,2000.5714285714287
4198,sell,False,True,False,12500000.0,False,True,False,12389859.0,658737.22,589.0,420.0,1118.399355,29761.90476,2.0,2.7085346215781,2000.5714285714287
4199,sell,True,False,False,1620000.0,False,True,False,1605344.97,85352.1,424.9886482103556,58.0,1784.8873124713452,27931.03448,4.566949706074461,2.7085346215781,2000.5714285714287
4200,sell,True,False,False,3550000.0,False,True,False,3518719.94,187081.37,68.0,68.0,2751.196618,52205.88235,4.566949706074461,2.7085346215781,2000.5714285714287
4201,sell,True,False,False,550000.0,False,True,False,545153.65,28984.43,0.0,60.0,1784.8873124713452,9166.666667,4.566949706074461,2.7085346215781,2000.5714285714287
4202,sell,False,True,False,984000.0,False,True,False,975329.62,51855.79,92.0,90.0,563.6498913,10933.33333,4.566949706074461,2.7085346215781,2000.5714285714287
4203,sell,True,False,False,3100000.0,False,True,False,3071956.38,163328.09,0.0,0.0,1784.8873124713452,23046.525208172403,4.566949706074461,2.7085346215781,2000.5714285714287
4204,sell,False,True,False,7731000.0,False,True,False,7661063.17,407319.2,424.9886482103556,442.0,1784.8873124713452,17490.95023,4.566949706074461,2.7085346215781,2000.5714285714287
4205,sell,True,False,False,1113002.0,False,True,False,1102933.44,58640.16,424.9886482103556,488.0,1784.8873124713452,2280.741803,4.566949706074461,2.7085346215781,2000.5714285714287
4206,sell,False,True,False,1785000.0,False,True,False,1768852.34,94045.37,424.9886482103556,220.0,1784.8873124713452,8113.636364,4.566949706074461,2.7085346215781,2000.5714285714287
4207,sell,False,True,False,6500000.0,False,True,False,6441199.16,342462.14,424.9886482103556,550.0,1784.8873124713452,11818.18182,4.566949706074461,2.7085346215781,2000.5714285714287
4208,sell,False,True,False,6800000.0,False,True,False,6738485.18,358268.08,424.9886482103556,229.0,1784.8873124713452,29694.32314,4.566949706074461,2.7085346215781,2000.5714285714287
4209,sell,True,False,False,5750000.0,False,True,False,5699335.11,303019.12,124.0,124.0,2443.702581,46370.96774,4.566949706074461,2.7085346215781,2000.5714285714287
4210,sell,False,True,False,970642.0,False,True,False,961861.23,51139.71,424.9886482103556,75.0,1784.8873124713452,12941.89333,4.566949706074461,2.7085346215781,2000.5714285714287
4211,sell,False,True,False,2995000.0,False,True,False,2967906.25,157796.01,224.0,180.0,704.4464732,16638.88889,2.0,2.7085346215781,2000.5714285714287
4212,sell,True,False,False,4500000.0,False,True,False,4459291.65,237089.17,424.9886482103556,125.0,1784.8873124713452,36000.0,4.566949706074461,2.7085346215781,2000.5714285714287
4213,sell,True,False,False,1635000.0,False,True,False,1620209.33,86142.4,424.9886482103556,68.0,1784.8873124713452,24044.11765,4.566949706074461,2.7085346215781,2000.5714285714287
4214,sell,True,False,False,760800.0,False,True,False,753917.46,40083.87,424.9886482103556,65.0,1784.8873124713452,11704.61538,4.566949706074461,2.7085346215781,2000.5714285714287
4215,sell,False,True,False,339000.0,False,False,True,6376081.5,339000.0,0.0,210.0,1784.8873124713452,1614.285714,4.566949706074461,2.7085346215781,2000.5714285714287
4216,sell,True,False,False,5330000.0,False,True,False,5281783.22,280818.95,0.0,141.0,1784.8873124713452,37801.41844,4.566949706074461,2.7085346215781,2000.5714285714287
4217,sell,True,False,False,1200000.0,False,True,False,1189144.46,63223.78,112.0,112.0,564.4980357,10714.28571,4.566949706074461,2.7085346215781,2000.5714285714287
4218,sell,True,False,False,2090000.0,False,True,False,2071584.36,110140.86,424.9886482103556,85.0,1784.8873124713452,24588.23529,4.566949706074461,2.7085346215781,2000.5714285714287
4219,sell,True,False,False,659000.0,False,True,False,653038.45,34720.39,424.9886482103556,50.0,1784.8873124713452,13180.0,4.566949706074461,2.7085346215781,2000.5714285714287
4220,sell,False,True,False,3000000.0,False,True,False,2973566.1,158096.93,1000.0,250.0,158.09693,12000.0,4.566949706074461,2.7085346215781,2000.5714285714287
